datetime,symbol,open,high,low,close,volume
2025-09-22 15:15:00,MCX:GOLD1!,111510.0,111610.0,111510.0,111560.0,277.0
2025-09-22 15:30:00,MCX:GOLD1!,111561.0,111614.0,111503.0,111583.0,379.0
2025-09-22 15:45:00,MCX:GOLD1!,111595.0,111678.0,111582.0,111643.0,261.0
2025-09-22 16:00:00,MCX:GOLD1!,111625.0,111673.0,111593.0,111671.0,165.0
2025-09-22 16:15:00,MCX:GOLD1!,111673.0,111727.0,111649.0,111682.0,235.0
2025-09-22 16:30:00,MCX:GOLD1!,111650.0,111698.0,111620.0,111676.0,141.0
2025-09-22 16:45:00,MCX:GOLD1!,111676.0,111705.0,111611.0,111655.0,203.0
2025-09-22 17:00:00,MCX:GOLD1!,111644.0,111669.0,111490.0,111492.0,250.0
2025-09-22 17:15:00,MCX:GOLD1!,111501.0,111589.0,111461.0,111589.0,183.0
2025-09-22 17:30:00,MCX:GOLD1!,111589.0,111599.0,111467.0,111467.0,120.0
2025-09-22 17:45:00,MCX:GOLD1!,111467.0,111500.0,111230.0,111350.0,358.0
2025-09-22 18:00:00,MCX:GOLD1!,111350.0,111450.0,111294.0,111346.0,321.0
2025-09-22 18:15:00,MCX:GOLD1!,111382.0,111560.0,111365.0,111491.0,286.0
2025-09-22 18:30:00,MCX:GOLD1!,111491.0,111600.0,111478.0,111545.0,173.0
2025-09-22 18:45:00,MCX:GOLD1!,111534.0,111600.0,111494.0,111522.0,69.0
2025-09-22 19:00:00,MCX:GOLD1!,111540.0,111580.0,111363.0,111418.0,265.0
2025-09-22 19:15:00,MCX:GOLD1!,111396.0,111533.0,111307.0,111519.0,197.0
2025-09-22 19:30:00,MCX:GOLD1!,111556.0,111582.0,111428.0,111545.0,126.0
2025-09-22 19:45:00,MCX:GOLD1!,111532.0,111553.0,111474.0,111550.0,158.0
2025-09-22 20:00:00,MCX:GOLD1!,111529.0,111531.0,111420.0,111467.0,310.0
2025-09-22 20:15:00,MCX:GOLD1!,111474.0,111650.0,111450.0,111650.0,206.0
2025-09-22 20:30:00,MCX:GOLD1!,111633.0,111735.0,111606.0,111639.0,142.0
2025-09-22 20:45:00,MCX:GOLD1!,111619.0,111789.0,111619.0,111789.0,121.0
2025-09-22 21:00:00,MCX:GOLD1!,111796.0,111845.0,111739.0,111834.0,254.0
2025-09-22 21:15:00,MCX:GOLD1!,111834.0,111939.0,111820.0,111909.0,208.0
2025-09-22 21:30:00,MCX:GOLD1!,111934.0,111980.0,111900.0,111903.0,171.0
2025-09-22 21:45:00,MCX:GOLD1!,111919.0,111984.0,111879.0,111967.0,163.0
2025-09-22 22:00:00,MCX:GOLD1!,111977.0,112020.0,111940.0,112020.0,193.0
2025-09-22 22:15:00,MCX:GOLD1!,112020.0,112054.0,111957.0,111981.0,278.0
2025-09-22 22:30:00,MCX:GOLD1!,111991.0,112088.0,111979.0,112078.0,198.0
